client_id,segment,avg_monthly_balance,txn_frequency_monthly
CLTIND05384,dormant,980.36,8
CLTIND05385,dormant,18042.21,8
CLTIND05386,dormant,2790.45,7
CLTIND05387,dormant,1938.78,5
CLTIND05388,dormant,8008.88,3
CLTIND05390,dormant,12752.28,19
CLTIND05391,dormant,15900.38,10
CLTIND05392,dormant,7483.2,8
CLTIND05393,dormant,13110.9,19
CLTIND05394,dormant,1565.74,5
CLTIND05396,dormant,3563.17,7
CLTIND05397,dormant,1218.48,18
CLTIND05398,dormant,2642.97,6
CLTIND05399,dormant,3836.47,8
CLTIND05400,dormant,6074.14,6
CLTIND05401,dormant,2001.02,11
CLTIND05403,dormant,37391.83,6
CLTIND05404,dormant,2394.13,7
CLTIND05405,dormant,12186.45,7
CLTIND05406,dormant,6415.24,21
CLTIND05407,dormant,12495.22,15
CLTIND05408,dormant,1303.31,12
CLTIND05409,dormant,12894.5,9
CLTIND05410,dormant,6197.1,8
CLTIND05412,dormant,3466.33,13
CLTIND05413,dormant,410.09,6
CLTIND05414,dormant,19887.33,5
CLTIND05416,dormant,2771.72,13
CLTIND05417,dormant,1465.09,15
CLTIND05419,dormant,1439.07,4
CLTIND05420,dormant,12703.86,13
CLTIND05421,dormant,2827.54,11
CLTIND05423,dormant,5824.86,4
CLTIND05425,dormant,1494.24,17
CLTIND05426,dormant,53260.27,11
CLTIND05427,dormant,1854.15,22
CLTIND05430,dormant,26677.27,11
CLTIND05431,dormant,4826.68,1
CLTIND05433,dormant,373.93,12
CLTIND05434,dormant,2303.62,15
CLTIND05435,dormant,3303.45,12
CLTIND05436,dormant,15141.77,9
CLTIND05437,dormant,6227.86,7
CLTIND05438,dormant,1064.26,9
CLTIND05439,dormant,1156.43,11
CLTIND05440,dormant,663.57,8
CLTIND05441,dormant,6643.62,13
CLTIND05442,dormant,5539.7,14
CLTIND05443,dormant,4210.96,11
CLTIND05445,dormant,1094.14,16
CLTIND05446,dormant,27461.36,12
CLTIND05447,dormant,968.81,9
CLTIND05448,dormant,1779.23,13
CLTIND05449,dormant,306.93,25
CLTIND05453,dormant,2293.46,18
CLTIND05454,dormant,8989.39,26
CLTIND05456,dormant,12431.55,11
CLTIND05457,dormant,2235.74,10
CLTIND05459,dormant,2481.76,7
CLTIND05460,dormant,5786.16,6
CLTIND05461,dormant,6007.33,4
CLTIND05462,dormant,56582.37,11
CLTIND05463,dormant,3742.74,6
CLTIND05464,dormant,691.16,8
CLTIND05465,dormant,20755.99,14
CLTIND05467,dormant,19634.71,11
CLTIND05469,dormant,11487.45,10
CLTIND05471,dormant,10023.32,12
CLTIND05472,dormant,1170.36,10
CLTIND05473,dormant,4108.19,6
CLTIND05474,dormant,1807.63,12
CLTIND05475,dormant,4803.06,28
CLTIND05476,dormant,846.33,15
CLTIND05477,dormant,703.8,10
CLTIND05478,dormant,5642.79,3
CLTIND05479,dormant,1110.62,13
CLTIND05482,dormant,10107.52,13
CLTIND05483,dormant,5174.89,18
CLTIND05484,dormant,9631.31,6
CLTIND05485,dormant,3959.24,17
CLTIND05487,dormant,390.37,3
CLTIND05488,dormant,8870.17,10
CLTIND05489,dormant,533.31,7
CLTIND05490,dormant,1236.25,4
CLTIND05492,dormant,643.78,8
CLTIND05493,dormant,2138.81,5
CLTIND05495,dormant,2045.69,8
CLTIND05496,dormant,2122.9,8
CLTIND05497,dormant,4865.2,8
CLTIND05498,dormant,7070.79,9
CLTIND05500,dormant,2317.68,8
CLTIND05501,dormant,3839.81,8
CLTIND05503,dormant,14660.05,6
CLTIND05504,dormant,790.09,8
CLTIND05505,dormant,12056.19,14
CLTIND05506,dormant,2885.56,21
CLTIND05507,dormant,6113.82,9
CLTIND05508,dormant,1968.88,5
CLTIND05511,dormant,1972.34,5
CLTIND05513,dormant,3467.68,9
CLTIND05514,dormant,2071.69,9
CLTIND05515,dormant,893.55,5
CLTIND05516,dormant,3628.02,9
CLTIND05517,dormant,397.62,7
CLTIND05518,dormant,2296.76,16
CLTIND05519,dormant,11681.97,20
CLTIND05521,dormant,9063.2,15
CLTIND05523,dormant,2936.54,11
CLTIND05524,dormant,1255.49,8
CLTIND05525,dormant,155.77,18
CLTIND05526,dormant,19663.73,25
CLTIND05528,dormant,1604.85,15
CLTIND05529,dormant,22065.37,15
CLTIND05530,dormant,11378.51,14
CLTIND05531,dormant,972.85,12
CLTIND05532,dormant,1123.64,10
CLTIND05533,dormant,3950.8,4
CLTIND05534,dormant,2246.34,9
CLTIND05535,dormant,852.97,12
CLTIND05536,dormant,1545.98,4
CLTIND05537,dormant,1624.74,16
CLTIND05538,dormant,408.83,16
CLTIND05539,dormant,1400.76,9
CLTIND05540,dormant,2344.15,14
CLTIND05541,dormant,5934.25,16
CLTIND05542,dormant,1273.56,7
CLTIND05543,dormant,15483.84,20
CLTIND05546,dormant,7224.64,5
CLTIND05547,dormant,1640.94,18
CLTIND05548,dormant,14629.39,10
CLTIND05549,dormant,12762.39,14
CLTIND05550,dormant,68202.73,23
CLTIND05551,dormant,3828.91,6
CLTIND05552,dormant,4931.12,14
CLTIND05553,dormant,2608.85,8
CLTIND05554,dormant,2540.35,7
CLTIND05555,dormant,3007.16,15
CLTIND05556,dormant,6983.55,7
CLTIND05557,dormant,2863.7,5
CLTIND05558,dormant,614.43,13
CLTIND05559,dormant,434.62,13
CLTIND05560,dormant,1827.18,22
CLTIND05561,dormant,17188.61,8
CLTIND05562,dormant,6012.13,11
CLTIND05563,dormant,8459.81,6
CLTIND05564,dormant,2359.89,6
CLTIND05566,dormant,3769.59,9
CLTIND05567,dormant,9176.79,11
CLTIND05568,dormant,5382.91,13
CLTIND05569,dormant,1773.35,8
CLTIND05570,dormant,2765.38,5
CLTIND05571,dormant,15662.05,12
CLTIND05573,dormant,3391.45,13
CLTIND05574,dormant,760.33,9
CLTIND05578,dormant,1906.04,13
CLTIND05579,dormant,3861.28,24
CLTIND05580,dormant,3713.38,3
CLTIND05582,dormant,1573.9,10
CLTIND05583,dormant,782.63,6
CLTIND05584,dormant,3595.79,7
CLTIND05585,dormant,166.05,10
CLTIND05586,dormant,14837.27,4
CLTIND05589,dormant,7107.73,6
CLTIND05590,dormant,1848.12,15
CLTIND05591,dormant,3597.93,9
CLTIND05592,dormant,2810.79,4
CLTIND05594,dormant,2942.5,16
CLTIND05595,dormant,3032.84,8
CLTIND05597,dormant,6921.82,4
CLTIND05598,dormant,1613.07,10
CLTIND05600,dormant,2159.27,8
CLTIND05601,dormant,4468.44,7
CLTIND05602,dormant,2096.31,15
CLTIND05603,dormant,620.8,9
CLTIND05604,dormant,4166.62,11
CLTIND05605,dormant,5078.3,10
CLTIND05608,dormant,801.47,23
CLTIND05609,dormant,759.47,3
CLTIND05611,dormant,332.98,10
CLTIND05612,dormant,9156.69,13
CLTIND05613,dormant,3176.45,14
CLTIND05614,dormant,2838.49,6
CLTIND05615,dormant,4378.11,8
CLTIND05616,dormant,3671.87,6
CLTIND05617,dormant,5503.06,15
CLTIND05618,dormant,2260.2,5
CLTIND05619,dormant,5788.77,6
CLTIND05620,dormant,470.33,18
CLTIND05621,dormant,2304.09,10
CLTIND05622,dormant,4987.47,4
CLTIND05623,dormant,1729.84,12
CLTIND05624,dormant,3517.29,15
CLTIND05625,dormant,4859.2,13
CLTIND05627,dormant,1032.64,3
CLTIND05628,dormant,4513.02,14
CLTIND05629,dormant,1139.53,5
CLTIND05630,dormant,8032.21,20
CLTIND05631,dormant,6225.18,10
CLTIND05634,dormant,1397.12,14
CLTIND05635,dormant,3072.23,15
CLTIND05636,dormant,3404.37,7
CLTIND05637,dormant,1385.39,7
CLTIND05638,dormant,2755.66,15
CLTIND05639,dormant,3368.33,7
CLTIND05640,dormant,1409.65,12
CLTIND05641,dormant,3815.58,20
CLTIND05642,dormant,4710.21,5
CLTIND05644,dormant,1564.08,19
CLTIND05645,dormant,1096.6,22
CLTIND05646,dormant,5808.15,11
CLTIND05647,dormant,2624.1,12
CLTIND05648,dormant,4136.28,7
CLTIND05649,dormant,5073.14,13
CLTIND05650,dormant,751.15,12
CLTIND05651,dormant,386.96,9
CLTIND05652,dormant,9132.22,14
CLTIND05653,dormant,328.21,4
CLTIND05654,dormant,4749.67,6
CLTIND05655,dormant,2637.58,6
CLTIND05656,dormant,1356.23,6
CLTIND05657,dormant,6312.01,8
CLTIND05658,dormant,1700.97,7
CLTIND05660,dormant,602.48,5
CLTIND05661,dormant,6610.88,19
CLTIND05662,dormant,12312.5,11
CLTIND05663,dormant,11914.26,20
CLTIND05664,dormant,626.7,6
CLTIND05665,dormant,6656.2,16
CLTIND05666,dormant,22163.87,10
CLTIND05667,dormant,1888.84,15
CLTIND05669,dormant,1763.4,13
CLTIND05671,dormant,621.67,11
CLTIND05672,dormant,5071.21,5
CLTIND05674,dormant,2047.65,7
CLTIND05675,dormant,3736.32,9
CLTIND05676,dormant,41038.96,13
CLTIND05677,dormant,2056.25,7
CLTIND05678,dormant,420.74,6
CLTIND05679,dormant,1858.98,14
CLTIND05680,dormant,3062.84,16
CLTIND05681,dormant,6318.83,12
CLTIND05683,dormant,2395.48,22
CLTIND05685,dormant,3546.17,7
CLTIND05686,dormant,2680.47,16
CLTIND05687,dormant,611.87,8
CLTIND05688,dormant,2541.29,3
CLTIND05690,dormant,1760.18,3
CLTIND05691,dormant,8126.94,14
CLTIND05692,dormant,22668.62,12
CLTIND05694,dormant,8271.96,3
CLTIND05695,dormant,1483.49,10
CLTIND05696,dormant,49620.98,4
CLTIND05698,dormant,5134.37,6
CLTIND05699,dormant,9846.91,16
CLTIND05700,dormant,6681.34,6
CLTIND05701,dormant,1262.97,10
CLTIND05702,dormant,7297.42,16
CLTIND05704,dormant,947.99,5
CLTIND05705,dormant,3839.97,10
CLTIND05706,dormant,1776.99,4
CLTIND05707,dormant,2476.56,9
CLTIND05710,dormant,163.7,3
CLTIND05712,dormant,5147.63,13
CLTIND05714,dormant,18571.9,21
CLTIND05715,dormant,5605.0,11
CLTIND05716,dormant,1988.05,20
CLTIND05717,dormant,55113.53,7
CLTIND05718,dormant,1184.18,11
CLTIND05719,dormant,2136.1,11
CLTIND05720,dormant,1007.37,8
CLTIND05721,dormant,804.47,8
CLTIND05722,dormant,11294.3,6
CLTIND05723,dormant,2321.24,7
CLTIND05724,dormant,6431.04,18
CLTIND05725,dormant,1231.51,10
CLTIND05726,dormant,1116.95,9
CLTIND05727,dormant,4569.68,19
CLTIND05728,dormant,1948.45,7
CLTIND05729,dormant,7484.31,11
CLTIND05730,dormant,2180.7,6
CLTIND05731,dormant,10216.48,13
CLTIND05732,dormant,1318.06,8
CLTIND05733,dormant,40072.09,28
CLTIND05734,dormant,1165.6,14
CLTIND05737,dormant,3528.02,14
CLTIND05738,dormant,2908.83,13
CLTIND05739,dormant,3348.23,11
CLTIND05740,dormant,10107.2,9
CLTIND05741,dormant,17522.34,2
CLTIND05742,dormant,250.14,12
CLTIND05745,dormant,1599.53,4
CLTIND05746,dormant,2314.94,6
CLTIND05747,dormant,5377.76,6
CLTIND05748,dormant,1540.61,12
CLTIND05749,dormant,6952.28,19
CLTIND05750,dormant,4522.84,7
CLTIND05751,dormant,730.74,11
CLTIND05753,dormant,2401.39,11
CLTIND05755,dormant,398.8,15
CLTIND05757,dormant,928.12,9
CLTIND05758,dormant,6002.26,12
CLTIND05759,dormant,2486.21,9
CLTIND05762,dormant,4507.19,16
CLTIND05763,dormant,2300.21,7
CLTIND05764,dormant,721.7,12
CLTIND05765,dormant,10237.08,15
CLTIND05766,dormant,15315.68,14
CLTIND05767,dormant,8472.73,10
CLTIND05769,dormant,923.91,5
CLTIND05770,dormant,795.78,6
CLTIND05771,dormant,6751.08,10
CLTIND05772,dormant,9993.12,17
CLTIND05773,dormant,1007.87,10
CLTIND05775,dormant,943.77,15
CLTIND05776,dormant,8465.38,13
CLTIND05777,dormant,5240.27,18
CLTIND05779,dormant,1769.16,15
CLTIND05780,dormant,807.75,12
CLTIND05781,dormant,4379.41,15
CLTIND05782,dormant,10186.2,10
CLTIND05783,dormant,3735.49,7
CLTIND05784,dormant,2055.61,13
CLTIND05785,dormant,11791.84,13
CLTIND05786,dormant,7624.35,18
CLTIND05787,dormant,2405.77,11
CLTIND05790,dormant,23579.69,4
CLTIND05791,dormant,18133.85,16
CLTIND05792,dormant,155.28,12
CLTIND05793,dormant,22504.41,12
CLTIND05794,dormant,5262.34,6
CLTIND05795,dormant,2802.17,5
CLTIND05796,dormant,1194.27,6
CLTIND05797,dormant,2673.71,7
CLTIND05798,dormant,3240.18,6
CLTIND05799,dormant,6714.92,15
CLTIND05800,dormant,16190.91,8
CLTIND05801,dormant,2252.84,21
CLTIND05802,dormant,13709.83,7
CLTIND05803,dormant,663.83,6
CLTIND05804,dormant,29253.9,10
CLTIND05805,dormant,763.03,8
CLTIND05806,dormant,2596.01,13
CLTIND05807,dormant,1104.54,10
CLTIND05808,dormant,1088.67,10
CLTIND05809,dormant,2395.12,17
CLTIND05810,dormant,8854.25,5
CLTIND05811,dormant,2020.47,23
CLTIND05813,dormant,991.79,8
CLTIND05814,dormant,13442.31,6
CLTIND05816,dormant,1101.22,10
CLTIND05817,dormant,862.29,5
CLTIND05818,dormant,23297.41,3
CLTIND05820,dormant,972.99,13
CLTIND05821,dormant,3835.41,12
CLTIND05822,dormant,5940.73,13
CLTIND05823,dormant,3157.89,6
CLTIND05824,dormant,10073.81,13
CLTIND05825,dormant,5596.87,13
CLTIND05826,dormant,2621.74,10
CLTIND05828,dormant,4008.97,12
CLTIND05830,dormant,26255.88,11
CLTIND05831,dormant,11831.02,9
CLTIND05832,dormant,6723.13,6
CLTIND05833,dormant,4780.21,3
CLTIND05834,dormant,11645.25,20
CLTIND05835,dormant,2710.02,9
CLTIND05836,dormant,1133.28,11
CLTIND05837,dormant,9871.56,8
CLTIND05838,dormant,22140.28,13
CLTIND05839,dormant,705.94,8
CLTIND05840,dormant,8548.73,21
CLTIND05841,dormant,28018.64,18
CLTIND05843,dormant,612.67,14
CLTIND05844,dormant,2339.35,6
CLTIND05845,dormant,18033.56,6
CLTIND05846,dormant,3529.38,13
CLTIND05847,dormant,10490.69,10
CLTIND05848,dormant,7950.67,16
CLTIND05849,dormant,3908.07,19
CLTIND05850,dormant,6258.17,27
CLTIND05852,dormant,4148.15,17
CLTIND05853,dormant,3024.35,8
CLTIND05854,dormant,2366.61,9
CLTIND05855,dormant,2623.23,5
CLTIND05856,dormant,926.74,15
CLTIND05857,dormant,25381.57,13
CLTIND05858,dormant,831.15,9
CLTIND05859,dormant,1125.96,7
CLTIND05861,dormant,2594.43,22
CLTIND05862,dormant,2713.74,13
CLTIND05864,dormant,790.71,15
CLTIND05865,dormant,6168.36,8
CLTIND05866,dormant,1676.73,23
CLTIND05867,dormant,6481.14,11
CLTIND05868,dormant,6841.81,3
CLTIND05869,dormant,8088.42,4
CLTIND05870,dormant,11917.17,13
CLTIND05871,dormant,845.4,21
CLTIND05872,dormant,1127.19,6
CLTIND05875,dormant,18540.79,6
CLTIND05878,dormant,2022.92,10
CLTIND05879,dormant,15675.48,12
CLTIND05881,dormant,1982.73,13
CLTIND05882,dormant,1142.02,15
CLTIND05883,dormant,520.53,13
CLTIND05884,dormant,24696.42,7
CLTIND05885,dormant,19389.58,14
CLTIND05886,dormant,16250.18,11
CLTIND05887,dormant,19103.27,7
CLTIND05889,dormant,610.74,9
CLTIND05890,dormant,5739.91,6
CLTIND05891,dormant,3406.21,12
CLTIND05892,dormant,11940.0,8
CLTIND05893,dormant,1348.32,8
CLTIND05894,dormant,1597.86,10
CLTIND05895,dormant,625.78,5
CLTIND05896,dormant,13306.59,6
CLTIND05897,dormant,1029.89,18
CLTIND05898,dormant,10468.26,13
CLTIND05899,dormant,4686.11,12
CLTIND05900,dormant,27491.16,12
CLTIND05901,dormant,7169.61,15
CLTIND05902,dormant,8449.87,12
CLTIND05903,dormant,8511.73,7
CLTIND05905,dormant,9564.19,7
CLTIND05906,dormant,10632.87,5
CLTIND05907,dormant,11083.29,6
CLTIND05908,dormant,3430.18,6
CLTIND05909,dormant,3820.88,4
CLTIND05911,dormant,13625.89,7
CLTIND05912,dormant,8579.11,19
CLTIND05914,dormant,2044.43,15
CLTIND05915,dormant,1553.52,20
CLTIND05916,dormant,6693.19,9
CLTIND05917,dormant,8829.54,13
CLTIND05918,dormant,1098.49,14
CLTIND05921,dormant,491.15,12
CLTIND05922,dormant,1378.65,15
CLTIND05923,dormant,3030.26,8
CLTIND05925,dormant,59564.69,6
CLTIND05926,dormant,9152.23,15
CLTIND05927,dormant,3596.54,14
CLTIND05928,dormant,14696.11,12
CLTIND05929,dormant,5022.6,4
CLTIND05931,dormant,4386.82,12
CLTIND05932,dormant,483.25,8
CLTIND05933,dormant,14744.72,11
CLTIND05934,dormant,3024.03,7
CLTIND05935,dormant,7573.65,19
CLTIND05936,dormant,1638.6,3
CLTIND05937,dormant,905.69,7
CLTIND05939,dormant,2005.95,8
CLTIND05940,dormant,664.75,11
CLTIND05941,dormant,17034.02,10
CLTIND05942,dormant,2953.29,20
CLTIND05944,dormant,4241.41,10
CLTIND05945,dormant,1310.72,8
CLTIND05946,dormant,682.09,13
CLTIND05947,dormant,1263.62,9
CLTIND05949,dormant,4125.53,14
CLTIND05950,dormant,20103.79,9
CLTIND05951,dormant,8450.77,10
CLTIND05952,dormant,1150.52,12
CLTIND05953,dormant,78883.69,13
CLTIND05954,dormant,10551.12,12
CLTIND05955,dormant,5711.59,13
CLTIND05956,dormant,21152.61,6
CLTIND05957,dormant,7093.17,11
CLTIND05959,dormant,4348.16,11
CLTIND05960,dormant,1083.61,5
CLTIND05961,dormant,5744.23,11
CLTIND05962,dormant,1007.84,8
CLTIND05963,dormant,687.22,10
CLTIND05965,dormant,4715.0,13
CLTIND05966,dormant,1934.82,13
CLTIND05967,dormant,945.01,9
CLTIND05969,dormant,4359.11,16
CLTIND05970,dormant,7592.02,13
CLTIND05971,dormant,2077.36,18
CLTIND05972,dormant,1290.63,22
CLTIND05973,dormant,658.13,12
CLTIND05974,dormant,11859.07,14
CLTIND05975,dormant,637.27,6
CLTIND05976,dormant,8904.29,4
CLTIND05977,dormant,3170.56,30
CLTIND05978,dormant,488.96,6
CLTIND05980,dormant,728.48,10
CLTIND05982,dormant,4139.14,5
CLTIND05983,dormant,5880.04,11
CLTIND05984,dormant,5546.36,10
CLTIND05986,dormant,2957.89,17
CLTIND05987,dormant,9507.07,9
CLTIND05988,dormant,3928.73,10
CLTIND05989,dormant,704.36,11
CLTIND05990,dormant,20653.67,8
CLTIND05991,dormant,552.95,11
CLTIND05993,dormant,8234.4,11
CLTIND05994,dormant,5772.98,12
CLTIND05995,dormant,5659.24,12
CLTIND05996,dormant,8519.66,6
CLTIND05999,dormant,1309.92,15
CLTIND06000,dormant,4151.67,14
