client_id,segment,avg_monthly_balance,max_monthly_balance,txn_frequency_monthly,avg_txn_amount,days_since_last_txn
CLTIND03444,priority,11901.85,18228.44,18,2324.9449999999997,7
CLTIND03445,priority,5452.79,9838.09,16,2293.58,8
CLTIND03447,regular,25396.54,53176.39,18,1823.42,47
CLTIND03448,dormant,811.96,1651.09,5,2703.8275,54
CLTIND03450,regular,2244.42,2522.96,15,4234.835,42
CLTIND03451,regular,1651.43,3966.93,11,2509.478,18
CLTIND03453,regular,759.12,1327.52,19,2553.665,17
CLTIND03454,dormant,2036.41,4144.95,6,1486.52,86
CLTIND03455,regular,54.47,77.84,9,2058.84,10
CLTIND03457,priority,11191.51,12519.27,24,3593.42875,2
CLTIND03458,regular,4496.7,9654.77,11,1767.985,9
CLTIND03459,regular,5496.34,6889.48,13,3747.906666666667,35
CLTIND03460,regular,6415.93,13670.07,18,1406.54,38
CLTIND03461,dormant,1821.41,3423.82,7,2744.5970588235296,18
CLTIND03462,regular,8778.47,21629.01,15,2839.045,33
CLTIND03463,dormant,3083.81,5157.53,7,2283.835,22
CLTIND03464,dormant,5259.5,12975.29,8,660.39,7
CLTIND03466,regular,3965.02,6083.09,20,5639.035,12
CLTIND03467,dormant,1301.12,3034.64,6,10519.19,374
CLTIND03469,regular,3617.68,7318.67,19,3319.5860000000002,40
CLTIND03470,regular,4642.48,8265.86,14,3180.395,4
CLTIND03471,dormant,7589.82,12423.68,6,2604.3,74
CLTIND03472,regular,5643.07,11369.89,17,1407.32,36
CLTIND03473,regular,1229.03,2953.45,9,2808.7072727272725,67
CLTIND03474,dormant,449.73,770.25,8,2658.6,3
CLTIND03475,regular,6052.15,9031.28,12,3221.23,25
CLTIND03476,dormant,3270.95,7213.2,5,4137.083333333333,136
CLTIND03477,dormant,10277.39,15381.69,8,3195.955,49
CLTIND03478,dormant,340.56,581.19,4,6755.89,81
CLTIND03479,regular,1441.54,2317.46,15,1916.65,70
CLTIND03480,regular,18375.19,32861.58,11,3877.9466666666667,18
CLTIND03481,dormant,554.42,982.98,6,2691.795,34
CLTIND03482,regular,2184.12,4733.74,18,2945.24,33
CLTIND03483,priority,6123.2,11529.11,28,2329.264,2
CLTIND03484,regular,4677.93,6326.42,18,1749.5133333333333,21
CLTIND03485,priority,6660.39,10414.23,13,4801.3949999999995,5
CLTIND03487,dormant,2791.61,6235.1,2,2222.3424999999997,104
CLTIND03488,dormant,903.71,1957.08,6,4207.71,77
CLTIND03489,regular,2813.27,5729.05,12,2213.133333333333,33
CLTIND03490,regular,10146.89,24402.48,10,1906.43,2
CLTIND03491,regular,1802.18,3948.88,20,6683.58,1
CLTIND03492,dormant,2122.67,2929.55,3,2694.9583333333335,39
CLTIND03493,regular,4251.78,10539.78,22,2937.606,32
CLTIND03494,regular,22433.84,40962.51,17,3531.714,83
CLTIND03495,priority,5669.15,11923.38,14,2262.5,16
CLTIND03496,regular,4454.38,6222.45,11,3443.9049999999997,15
CLTIND03497,regular,3852.98,9301.76,18,3395.482,30
CLTIND03498,dormant,1951.45,3150.09,3,2968.0641666666666,20
CLTIND03499,dormant,19302.33,43160.25,14,4159.572,92
CLTIND03500,regular,4081.07,6038.79,10,3734.2974999999997,66
CLTIND03501,regular,3187.9,4677.55,20,3699.2083333333335,3
CLTIND03502,regular,5342.21,9279.89,9,974.27,14
CLTIND03505,regular,965.77,1577.5,9,1258.3633333333335,70
CLTIND03507,dormant,2780.4,5612.84,12,3630.49,127
CLTIND03508,regular,2222.91,3305.95,10,3097.27,53
CLTIND03509,regular,3525.69,5046.32,13,3103.78,5
CLTIND03511,regular,1641.6,3433.17,13,2494.35,84
CLTIND03512,regular,1951.12,4610.81,11,2935.569285714286,24
CLTIND03513,dormant,4172.54,6026.8,6,1894.7599999999998,10
CLTIND03514,regular,2028.73,3105.93,20,4527.64,66
CLTIND03515,regular,1398.25,3253.16,9,2421.0,65
CLTIND03516,regular,11670.11,18907.57,14,4923.23,31
CLTIND03518,regular,933.14,1355.72,9,2919.78,37
CLTIND03519,regular,9932.14,13312.15,10,2450.31,10
CLTIND03520,regular,2371.73,5383.67,18,1689.0,59
CLTIND03521,priority,4528.12,10361.23,17,4045.4525000000003,9
CLTIND03523,dormant,3894.32,8332.93,5,2447.194,6
CLTIND03524,regular,104.86,174.65,10,3133.3566666666666,3
CLTIND03526,regular,4640.91,7962.3,13,3621.0725,2
CLTIND03527,dormant,4176.29,7127.96,10,1977.5244444444445,0
CLTIND03528,dormant,1874.6,2311.13,5,3394.5,52
CLTIND03529,regular,2209.3,2823.61,15,2001.9239999999998,3
CLTIND03530,regular,3667.39,8863.02,11,1519.518,3
CLTIND03531,dormant,419.32,676.09,8,3092.007692307692,100
CLTIND03532,dormant,1162.69,1754.77,3,3554.8233333333337,32
CLTIND03533,dormant,7474.65,14296.82,6,2053.236,28
CLTIND03534,dormant,8624.05,20052.89,15,3853.078,92
CLTIND03536,regular,3697.2,4456.01,18,2529.6344444444444,88
CLTIND03537,regular,23339.38,45282.6,9,3106.6040000000003,1
CLTIND03538,regular,28754.51,50564.68,14,1818.7133333333331,39
CLTIND03539,dormant,9319.83,13309.13,2,2690.045,47
CLTIND03540,dormant,3537.75,5688.53,6,2937.75,2
CLTIND03541,regular,38646.51,63630.13,11,2573.6949999999997,9
CLTIND03545,dormant,4757.45,11642.15,8,1323.15,6
CLTIND03546,regular,1718.3,3924.84,13,1003.825,11
CLTIND03547,dormant,4722.44,11577.13,5,2915.2949999999996,12
CLTIND03548,regular,5610.19,10697.5,10,2594.964,8
CLTIND03549,regular,575.2,859.77,15,3803.7825,10
CLTIND03550,regular,41137.39,86129.51,9,2978.07,41
CLTIND03551,priority,22980.79,26963.87,13,4429.4025,4
CLTIND03552,regular,1963.51,4313.52,13,3027.93,59
CLTIND03553,dormant,2806.41,5866.88,6,2106.35,31
CLTIND03555,regular,6857.52,14650.1,13,2363.79,36
CLTIND03556,regular,2013.39,3926.05,20,1241.73,52
CLTIND03558,regular,1444.26,2438.25,9,4147.29,31
CLTIND03559,dormant,1702.73,2257.51,7,2581.4575,85
CLTIND03560,regular,10455.07,17096.73,15,4539.833333333333,45
CLTIND03561,regular,5640.73,8289.21,10,3010.6485714285714,39
CLTIND03562,regular,2777.52,3443.16,11,3797.976,5
CLTIND03563,priority,15527.6,25669.25,19,1529.625,25
CLTIND03564,regular,113.33,140.88,9,1180.79,77
CLTIND03565,regular,7201.13,15623.66,14,4864.713333333333,31
CLTIND03568,regular,22379.39,27993.29,13,2069.265,32
CLTIND03569,regular,4108.85,4949.84,14,4236.528,27
CLTIND03570,regular,2079.74,4977.04,11,3347.4066666666663,21
CLTIND03571,dormant,1875.25,3128.89,7,2182.61,52
CLTIND03572,dormant,4517.37,5736.38,7,2202.095,48
CLTIND03574,dormant,3692.81,7218.88,6,1644.3875,158
CLTIND03575,regular,8375.02,11567.43,11,3014.3625,30
CLTIND03576,regular,8510.38,15859.75,10,1941.235,11
CLTIND03577,regular,1320.52,1957.15,9,3789.328571428571,4
CLTIND03579,regular,1914.78,2644.23,20,5375.56,2
CLTIND03580,priority,5204.21,10410.02,18,5134.0,1
CLTIND03581,regular,4388.88,6266.97,10,2826.33,6
CLTIND03582,dormant,1760.85,2815.31,6,1976.7366666666667,10
CLTIND03583,regular,27766.33,53996.93,10,3421.64625,21
CLTIND03584,priority,6643.69,13158.12,15,3996.29,13
CLTIND03585,dormant,1459.07,2921.46,11,3309.5699999999997,101
CLTIND03586,dormant,2645.13,6049.17,6,2053.4733333333334,215
CLTIND03587,dormant,431.28,630.54,8,3138.0499999999997,112
CLTIND03588,regular,2314.54,3162.18,10,3436.81,65
CLTIND03590,regular,6665.52,10184.7,9,3020.116666666667,43
CLTIND03591,dormant,1075.51,1813.77,7,4043.3825,58
CLTIND03592,regular,2286.54,3752.19,14,6301.835,7
CLTIND03593,dormant,1067.4,2580.2,3,5780.715,27
CLTIND03594,dormant,1764.57,3501.35,19,2673.0775000000003,178
CLTIND03595,dormant,2479.93,6068.51,8,3911.075,41
CLTIND03596,dormant,2281.72,3218.85,15,2879.05,99
CLTIND03598,dormant,2535.84,3741.05,6,1130.8633333333335,14
CLTIND03599,regular,1753.26,4308.65,14,2581.882,37
CLTIND03600,regular,2510.62,3161.31,9,2745.231818181818,41
CLTIND03601,dormant,1114.32,2377.52,8,6670.695,28
CLTIND03602,regular,1599.23,2176.58,11,2951.477142857143,35
CLTIND03603,regular,5770.23,6614.12,10,1425.35,21
CLTIND03604,dormant,1822.78,4273.8,5,2754.19,123
CLTIND03605,priority,17515.85,25154.88,14,4728.053333333333,15
CLTIND03606,regular,2270.53,5210.09,17,3360.685,6
CLTIND03607,dormant,5268.84,11037.37,13,1914.3,98
CLTIND03608,dormant,4441.45,9940.58,7,4478.47,17
CLTIND03610,regular,21587.28,37867.75,14,3500.5150000000003,58
CLTIND03611,dormant,1539.04,2168.53,15,1951.9875000000002,0
CLTIND03612,priority,34583.99,76746.12,30,2652.4883333333332,1
CLTIND03613,regular,6085.01,9860.15,9,1744.575,73
CLTIND03615,dormant,355.7,527.39,7,1970.95,19
CLTIND03617,dormant,5221.13,9671.3,3,2941.616666666667,51
CLTIND03619,dormant,2342.41,4546.56,3,780.26,26
CLTIND03620,regular,12467.13,24387.29,18,3643.54875,64
CLTIND03621,regular,5035.12,10851.6,17,2041.75,66
CLTIND03622,dormant,2407.43,5673.17,8,778.2,56
CLTIND03624,dormant,2429.15,3138.88,4,3304.99,49
CLTIND03625,regular,874.35,2044.66,9,1265.4133333333332,73
CLTIND03626,dormant,2527.21,5200.68,7,4593.403333333333,17
CLTIND03629,regular,4427.99,6099.9,17,3905.1666666666665,31
CLTIND03632,dormant,3934.08,4948.3,8,3659.0299999999997,86
CLTIND03633,dormant,579.83,747.65,4,4199.01,9
CLTIND03634,regular,3482.4,7306.36,10,4571.004444444445,17
CLTIND03635,regular,4011.37,6223.55,11,2212.02625,34
CLTIND03636,dormant,1863.95,3062.66,8,8196.69,11
CLTIND03637,dormant,9553.59,22431.41,2,1927.08,228
CLTIND03638,dormant,1798.88,3109.4,14,2749.5766666666664,150
CLTIND03639,regular,2789.99,3159.04,17,2105.7,70
CLTIND03640,dormant,2187.53,2693.96,6,1014.815,13
CLTIND03642,dormant,2049.6,3332.6,4,3287.5728571428567,103
CLTIND03643,regular,9474.59,17341.85,9,3202.5773684210526,62
CLTIND03644,regular,3541.46,5668.39,9,2228.566,46
CLTIND03645,dormant,1471.0,2882.03,6,1571.7333333333333,23
CLTIND03646,dormant,344.64,662.52,8,2301.342857142857,18
CLTIND03647,regular,685.69,826.39,10,4050.76,82
CLTIND03648,regular,584.15,771.56,9,2886.95,11
CLTIND03649,dormant,4938.04,11768.61,10,3805.39,143
CLTIND03650,regular,8171.33,17885.3,12,391.47,2
CLTIND03651,regular,412.3,508.87,11,2010.3,27
CLTIND03652,priority,8926.62,19026.7,13,2168.6566666666663,15
CLTIND03653,regular,7110.72,17189.51,14,2106.3683333333333,89
CLTIND03654,regular,669.55,872.06,12,1817.54,41
CLTIND03655,regular,3115.3,4439.67,9,720.17,23
CLTIND03656,dormant,6088.72,11596.16,9,2621.7726666666663,125
CLTIND03657,regular,1725.49,3171.05,22,3161.3881818181817,23
CLTIND03658,regular,1084.84,2153.02,19,3696.4133333333334,68
CLTIND03659,dormant,2122.68,2592.33,0,2637.568333333333,174
CLTIND03660,dormant,3583.59,7812.13,5,2002.84,15
CLTIND03661,regular,2607.76,3851.81,13,2521.67,4
CLTIND03662,dormant,4065.58,6225.82,5,3990.19,6
CLTIND03663,regular,702.46,1003.57,10,2745.25,51
CLTIND03664,dormant,1254.96,1613.08,4,5069.1,27
CLTIND03665,regular,4413.14,7092.22,9,4239.02,84
CLTIND03666,regular,5159.61,9729.31,9,1629.1499999999999,55
CLTIND03667,regular,2395.49,4203.12,19,5132.36,1
CLTIND03668,regular,27412.63,61437.57,10,3578.8199999999997,8
CLTIND03669,dormant,15250.36,24320.56,8,1587.53,14
CLTIND03671,regular,976.85,1937.68,9,5451.45,80
CLTIND03672,dormant,365.83,465.64,3,2091.23,7
CLTIND03673,regular,4287.56,5937.1,11,4540.91,49
CLTIND03675,dormant,8309.57,13555.43,12,3111.062222222222,0
CLTIND03676,dormant,994.82,1667.04,5,4100.51,223
CLTIND03677,dormant,233.15,263.56,7,6622.325,1
CLTIND03678,dormant,9887.21,13122.12,6,5155.935,91
CLTIND03679,regular,8919.39,9836.02,9,2116.68625,2
CLTIND03681,dormant,6932.35,14565.38,8,3555.603333333333,9
CLTIND03682,regular,724.73,1094.52,9,3702.1433333333334,38
CLTIND03683,regular,3246.0,5000.32,12,3424.1823529411763,58
CLTIND03685,regular,1720.37,3441.04,15,2794.1,44
CLTIND03686,dormant,578.23,641.68,7,2797.7714285714287,7
CLTIND03687,dormant,2721.78,6425.51,8,3948.7799999999997,49
CLTIND03688,regular,1121.55,1277.59,10,2915.8278571428573,75
CLTIND03689,regular,32106.6,35457.14,11,4195.3533333333335,28
CLTIND03691,priority,13779.06,22017.55,14,3950.4114285714286,21
CLTIND03692,dormant,411.48,754.92,12,2134.9233333333336,155
CLTIND03695,priority,5773.82,10570.91,18,2283.792,8
CLTIND03696,regular,4999.65,8638.27,15,1322.35,2
CLTIND03699,regular,17396.4,37341.79,16,3530.2642857142855,44
CLTIND03700,regular,1565.95,1916.54,16,2601.2799999999997,32
CLTIND03701,regular,1089.25,1881.2,22,2870.56,32
CLTIND03702,regular,50364.99,112338.59,18,1308.84,48
CLTIND03703,regular,17657.01,29081.64,11,833.35,17
CLTIND03705,regular,2985.5,7461.65,19,1245.155,41
CLTIND03708,dormant,4168.22,7655.11,6,2556.49,73
CLTIND03709,regular,10015.83,24314.35,9,2417.273333333333,10
CLTIND03710,dormant,7998.26,10875.75,6,4299.67,47
CLTIND03711,dormant,5936.95,6896.04,6,3878.381,10
CLTIND03712,dormant,2793.76,4315.34,6,2959.116666666667,65
CLTIND03713,regular,3727.62,8113.89,10,2284.612,40
CLTIND03716,dormant,1151.48,2517.33,8,2528.895714285714,7
CLTIND03718,regular,778.95,1521.37,11,3540.0699999999997,17
CLTIND03719,priority,10872.26,23985.65,13,5526.83,16
CLTIND03721,priority,68595.18,146968.6,13,2831.8900000000003,25
CLTIND03722,dormant,1058.16,1622.7,7,3006.4985714285713,9
CLTIND03724,dormant,700.05,923.55,8,812.1850000000001,5
CLTIND03725,dormant,8726.45,11758.91,17,3044.26,160
CLTIND03726,regular,1712.88,3747.1,9,2623.9049999999997,67
CLTIND03727,regular,904.96,2187.09,10,2325.3450000000003,11
CLTIND03728,regular,1451.83,2850.98,12,4288.153333333333,28
CLTIND03729,priority,8390.16,16130.16,18,1440.25,22
CLTIND03731,regular,554.59,1118.28,16,4156.68,39
CLTIND03733,regular,2717.05,5943.26,18,4695.96,15
CLTIND03734,dormant,5183.12,7540.34,7,4065.5,40
CLTIND03735,dormant,4585.05,7964.52,6,3035.6425,9
CLTIND03736,dormant,1174.58,2606.67,8,3940.066666666667,132
CLTIND03737,regular,2686.47,4079.66,18,3297.327142857143,57
CLTIND03738,regular,3827.8,5132.09,20,5508.91,17
CLTIND03739,regular,10274.15,11978.57,16,4901.27,65
CLTIND03741,dormant,92534.06,163029.33,30,3765.205,0
CLTIND03742,regular,3397.0,6335.78,12,5379.7675,32
CLTIND03743,priority,25921.53,40734.57,14,2242.2,27
CLTIND03744,dormant,7610.83,18475.26,2,4017.345,32
CLTIND03745,dormant,2649.31,5249.65,7,2908.2174999999997,48
CLTIND03746,regular,99.71,138.37,9,2239.73,11
CLTIND03749,dormant,26507.56,33012.32,15,2131.64,142
CLTIND03750,regular,1442.4,1844.4,16,6077.07,7
CLTIND03751,regular,446.71,930.54,13,2909.5499999999997,18
CLTIND03752,dormant,2924.62,5014.94,4,3320.0766666666664,3
CLTIND03755,regular,7453.36,15815.87,13,3583.903333333333,37
CLTIND03756,dormant,23202.04,26281.81,7,1609.5225,5
CLTIND03757,dormant,3170.2,5812.05,6,2253.8,227
CLTIND03758,regular,3274.4,5290.05,12,3553.2588888888886,50
CLTIND03759,priority,5164.93,11862.57,15,1934.4,7
CLTIND03760,dormant,6141.78,15112.31,7,2720.3050000000003,16
CLTIND03762,dormant,2463.57,3295.75,5,3196.5225,20
CLTIND03763,dormant,3492.88,8242.38,5,2250.35,21
CLTIND03764,dormant,4470.41,6242.98,6,3932.075,34
CLTIND03765,regular,11214.57,25812.51,12,4261.67,27
CLTIND03766,regular,2017.76,3908.12,11,3442.335,11
CLTIND03767,dormant,10305.13,13442.29,8,4305.59,85
CLTIND03768,regular,2119.07,2659.97,13,1074.3799999999999,6
CLTIND03769,dormant,5660.25,13760.32,8,3488.205,13
CLTIND03770,dormant,5820.75,14179.51,7,2812.1099999999997,20
CLTIND03772,priority,11028.84,25868.64,21,520.435,12
CLTIND03773,dormant,1130.81,2816.31,5,4142.345,58
CLTIND03774,dormant,2037.06,3951.02,6,1677.7549999999999,5
CLTIND03775,regular,68782.32,91115.05,16,3906.55,45
CLTIND03777,regular,808.93,1280.78,19,4103.400000000001,8
CLTIND03778,dormant,858.37,1512.67,8,3510.193333333333,147
CLTIND03779,regular,2205.35,2940.6,12,2479.055,12
CLTIND03780,regular,1183.02,1394.13,17,1779.9618181818184,48
CLTIND03781,dormant,1747.88,3715.07,7,3638.196,34
CLTIND03782,priority,7429.57,11632.46,15,285.61,16
CLTIND03784,dormant,9001.18,13688.58,13,3223.13,115
CLTIND03785,dormant,2988.97,7224.57,5,1573.64,105
CLTIND03786,priority,5420.69,10840.9,15,2888.12,19
CLTIND03787,dormant,1617.14,2068.99,1,5422.35,1
CLTIND03788,dormant,405.87,798.38,7,3316.7183333333337,77
CLTIND03789,dormant,1275.14,2061.79,7,3107.4599999999996,14
CLTIND03790,regular,15463.37,37129.72,14,1486.82,80
CLTIND03791,regular,6624.27,11444.62,13,1734.35,34
CLTIND03793,priority,29565.19,35077.77,17,1538.5966666666666,9
CLTIND03794,regular,1410.03,2384.85,21,1426.62,33
CLTIND03795,dormant,1439.2,1795.98,7,2523.366,27
CLTIND03796,dormant,4257.96,9013.88,9,2373.55,145
CLTIND03797,dormant,518.39,778.9,5,2358.71,49
CLTIND03798,dormant,2076.84,3236.67,6,3760.34,14
CLTIND03799,dormant,4431.21,5232.7,5,2529.8944444444446,109
CLTIND03800,dormant,3947.16,4467.36,6,5517.37,14
CLTIND03801,regular,986.28,1473.01,15,3576.3,70
CLTIND03802,regular,2192.71,4458.52,19,1008.91,5
CLTIND03803,dormant,8997.1,10378.71,14,1229.725,99
CLTIND03804,regular,7843.78,18226.66,11,5585.196666666667,13
CLTIND03807,regular,1025.39,2324.38,17,953.235,54
CLTIND03808,regular,4684.57,7214.64,16,3373.995,77
CLTIND03809,dormant,19597.16,36060.89,4,3344.4933333333333,53
CLTIND03810,regular,2485.15,3530.58,14,1699.91,9
CLTIND03813,priority,9360.42,18810.88,16,1504.27,15
CLTIND03814,priority,16607.55,23273.17,19,1462.0349999999999,12
CLTIND03815,dormant,6657.97,9021.11,16,4083.05,91
CLTIND03816,regular,2172.8,5283.2,18,2287.59,49
CLTIND03817,priority,5248.88,9531.62,18,2760.0919999999996,18
CLTIND03818,regular,22693.96,38481.86,9,1764.5700000000002,28
CLTIND03819,regular,3758.45,9277.72,12,3713.944285714286,49
CLTIND03820,dormant,1240.36,1824.76,5,2934.4483333333337,39
CLTIND03821,regular,3667.73,6254.42,18,1133.2366666666667,59
CLTIND03822,regular,1582.21,3540.77,25,1875.4375,24
CLTIND03823,regular,24882.47,28717.56,9,3148.672,30
CLTIND03824,dormant,74607.97,179045.54,8,3441.695,29
CLTIND03825,dormant,2457.29,4613.12,17,3192.09,0
CLTIND03826,regular,3025.09,5008.37,18,2072.71,85
CLTIND03827,regular,5060.18,8832.71,18,2340.1639999999998,16
CLTIND03829,regular,9249.43,14538.6,10,3750.048461538461,14
CLTIND03830,regular,4724.36,6553.66,11,3140.3,83
CLTIND03831,regular,7572.06,14414.25,16,1593.8400000000001,77
CLTIND03832,dormant,6917.04,15978.75,6,2441.7325,211
CLTIND03833,dormant,751.46,1472.26,7,3053.195,127
CLTIND03834,dormant,631.08,1325.19,7,3303.492222222222,39
CLTIND03835,regular,8318.18,16629.78,15,2342.9333333333334,85
CLTIND03836,regular,9007.12,19156.37,10,2521.8075,18
CLTIND03837,regular,5062.73,6096.56,23,3996.823636363636,14
CLTIND03838,priority,8799.17,9743.35,16,1830.12,1
CLTIND03839,dormant,5547.19,11000.71,5,3023.371111111111,12
CLTIND03840,regular,10011.62,21024.69,12,3122.851111111111,79
CLTIND03841,dormant,1733.55,2100.13,1,2006.8866666666665,58
CLTIND03842,regular,1232.11,2096.77,15,4010.65,11
CLTIND03843,regular,2167.39,4391.07,20,3270.95,32
CLTIND03844,regular,2270.08,5184.05,19,2661.8700000000003,85
CLTIND03845,dormant,537.3,1004.3,10,2862.2799999999997,97
CLTIND03847,regular,22359.62,41102.96,12,2819.883333333333,33
CLTIND03848,priority,7846.4,13852.54,18,3900.23,8
CLTIND03850,regular,9330.75,15285.36,12,3876.352,18
CLTIND03851,dormant,17250.16,37945.5,14,1602.236,0
CLTIND03852,priority,44760.06,105618.44,20,3956.32,20
CLTIND03853,dormant,2136.77,3525.72,3,3963.501,2
CLTIND03854,regular,1372.25,1626.3,13,1806.04,18
CLTIND03855,regular,6331.38,9102.89,13,3658.8399999999997,11
CLTIND03856,regular,1675.25,4119.34,11,7547.54,48
CLTIND03857,regular,1931.81,2708.87,10,1397.7266666666667,40
CLTIND03858,dormant,6908.83,13155.03,5,1944.3,7
CLTIND03859,regular,1382.72,2793.75,12,3681.91,48
CLTIND03860,regular,362.48,442.7,9,3423.4900000000002,26
CLTIND03862,regular,1440.84,3596.69,13,3505.705,57
CLTIND03864,regular,1136.66,2198.72,9,3209.5375,2
CLTIND03865,dormant,742.99,1047.98,7,3694.1275,58
CLTIND03866,regular,1308.6,3123.85,14,2816.262,56
CLTIND03867,regular,13326.11,21947.59,16,3064.963,67
CLTIND03868,regular,690.33,1263.4,13,5409.65,14
CLTIND03870,dormant,3230.65,4578.54,7,2672.165,7
CLTIND03872,regular,5918.94,8636.71,10,3564.3416666666667,40
CLTIND03873,regular,543.41,828.42,9,2719.60625,27
CLTIND03874,regular,7015.4,14323.01,10,1470.54,51
CLTIND03875,dormant,877.65,1867.75,8,1523.21,30
CLTIND03876,dormant,3589.91,4926.34,5,3115.347142857143,7
CLTIND03878,priority,6159.78,13401.54,28,1611.85,2
CLTIND03879,regular,985.2,2252.11,22,3037.852,17
CLTIND03880,regular,5117.27,7761.46,14,3079.695,23
CLTIND03881,dormant,2032.71,3505.43,7,2829.34,4
CLTIND03882,dormant,15287.69,27518.46,2,4848.4349999999995,12
CLTIND03883,regular,1958.55,2807.07,11,3901.6,10
CLTIND03885,dormant,10973.67,23488.55,4,3457.39875,14
CLTIND03886,regular,24294.92,59695.67,13,3531.103333333333,81
CLTIND03887,dormant,1460.46,2683.8,5,1646.3799999999999,9
CLTIND03888,dormant,156.65,373.15,3,1996.0033333333333,3
CLTIND03890,regular,472.08,850.77,11,3471.8266666666664,38
CLTIND03891,priority,6833.43,12625.83,18,1781.455,10
CLTIND03892,priority,34389.5,38296.98,13,4185.27,1
CLTIND03893,regular,216.67,399.65,15,1137.3675,28
CLTIND03894,regular,829.4,1272.08,14,4103.425,35
CLTIND03895,dormant,6739.8,10720.22,16,2467.8375,122
CLTIND03896,regular,583.88,1238.87,9,2842.91,39
CLTIND03897,dormant,2303.44,3423.23,6,4405.125,117
CLTIND03898,dormant,1999.19,4735.22,4,3261.2075,6
CLTIND03899,regular,4720.63,7188.89,13,3756.485,5
CLTIND03900,regular,651.73,1149.41,21,5015.29,17
CLTIND03901,regular,2201.67,2865.57,14,1795.3780000000002,25
CLTIND03902,regular,4921.8,7006.16,13,768.4399999999999,48
CLTIND03903,regular,4711.66,8357.83,19,1135.49,9
CLTIND03905,dormant,891.6,2210.38,5,2678.318333333333,13
CLTIND03906,regular,10709.25,17603.03,11,2992.9750000000004,21
CLTIND03907,regular,4802.83,7032.6,14,2195.81,12
CLTIND03908,regular,4098.54,8588.57,13,4970.0650000000005,51
CLTIND03909,regular,14515.26,35877.97,18,4029.4850000000006,52
CLTIND03910,dormant,6333.93,11950.28,5,6230.16,92
CLTIND03911,regular,5063.11,8167.52,16,2127.31,38
CLTIND03913,regular,383.17,886.89,10,4107.61,14
CLTIND03914,dormant,2783.92,3261.14,4,3080.3022222222226,157
CLTIND03915,priority,27942.12,42506.67,22,4721.9375,8
CLTIND03917,dormant,1825.46,2333.56,8,2269.7400000000002,45
CLTIND03918,dormant,8788.89,15549.48,5,987.21,66
CLTIND03919,dormant,3395.74,4733.07,6,3509.623333333333,56
